smiles	catalog_id	fid	hasTertiaryAmine	nHBD	nHBA	cLogP	nHeteroAtoms	RingCount	nRotatableBonds	nAromaticBonds	nAcidicGroup	nBasicGroup	AtomicPolarizability	MolWt	TPSA	MaxTrainSimilarity	FpClusterId	PhysChemClusterId	Prom-0	Prom-1	Prom-2	Prom-0-0	Prom-1-0	Prom-2-0	Prom-0-1	Prom-1-1	Prom-2-1	Prom-0-2	Prom-1-2	Prom-2-2	Sign-0	Sign-1	Sign-2	Sign-3	Sign-4	Sign-5	Sign-6	Sign-7	Sign-8	Sign-9	smiles_valid	smiles_error	excel_row
C#CCCC1(CCC(=O)N2CCN(C)c3ccc(C(=O)O)cc32)N=N1	Z5356051364		0	1	5	2,52	7	3	6	6	1	0	51,82	340,38	85,57	0,52	7	4	0,518	0,103	0,019	0,725	0,506	0,036	0,617	0,374	0,204	0,566	0,679	0,102	0,034	0,07	0,034	0,02	0,042	0,02	0,02	0,061	0,045	0,105	1		5310
C#CCCC1(CCC(=O)Nc2ccc(N3CCNCC3=O)cn2)N=N1	Z5356051446		0	2	6	1,31	8	3	7	6	0	1	51,46	340,39	99,05	0,48	2	3	0,002	0	0,002	0,053	0,018	0,002	0,287	0,001	0,002	0,063	0,001	0	0,001	0,457	0,036	0,082	0,02	0,004	0	0,058	0,182	0,006	1		5311
C#CCCC1(CCC(=O)N2CCCC(Oc3ncccc3OCC)C2)N=N1	Z5356463854		0	0	6	3,21	7	3	9	6	0	0	59,34	370,45	76,38	0,52	11	2	0,181	0,009	0,007	0,129	0,112	0,01	0,814	0,216	0,01	0,865	0,219	0,024	0	0,101	0,003	0,061	0,02	0,002	0,009	0,062	0,061	0	1		5312
C#CCCC1(CCC(=O)N(C)CC(C)N(C)Cc2ccccc2)N=N1	Z5356554984		1	0	4	3,32	5	2	10	6	0	1	59,07	340,47	48,27	0,53	1	9	0,051	0,01	0,023	0,238	0,03	0,008	0,792	0,064	0,022	0,421	0,437	0,021	0	0,002	0,851	0,087	0,014	0,001	0,166	0,063	0,017	0,005	1		5313
C#CCCC1(CCC(=O)N(C)CC2CN(Cc3ccccc3)CCO2)N=N1	Z5356650655		1	0	5	2,7	6	3	9	6	0	1	61,63	368,48	57,5	0,51	1	2	0,078	0,027	0,032	0,533	0,097	0,01	0,743	0,399	0,027	0,576	0,68	0,019	0	0,003	0,165	0,09	0,016	0,006	0,022	0,065	0,021	0,003	1		5314
C#CCCC1(CCC(=O)NC2CCc3nnc(C(F)(F)F)n3C2)N=N1	Z5357822656		0	1	6	2,08	10	3	6	5	0	0	46,81	354,34	84,53	0,56	9	13	0,003	0,004	0,003	0,183	0,036	0,036	0,063	0,007	0,014	0,171	0,018	0,01	0,005	0,097	0,059	0,127	0,022	0,023	0,001	0,046	0,023	0,001	1		5315
C#CCCC1(CCC(=O)N(Cc2nccs2)Cc2c(F)cccc2F)N=N1	Z5357944985		0	0	5	4,31	8	3	9	11	0	0	54,66	388,44	57,92	0,47	1	1	0,826	0,102	0,019	0,529	0,362	0,031	0,852	0,507	0,024	0,913	0,941	0,097	0,002	0,009	0	0,068	0,048	0,01	0,01	0,087	0,064	0,023	1		5316
C#CCCC1(CCC(=O)N2CCCC(c3ccnc(COC)n3)C2)N=N1	Z5358524398		0	0	6	2,68	7	3	8	6	0	0	57,21	355,44	80,04	0,57	11	4	0,057	0,01	0,004	0,049	0,061	0,003	0,456	0,031	0,007	0,259	0,03	0,011	0	0,15	0,079	0,07	0,027	0,009	0,001	0,058	0,027	0	1		5317
C#CCCC1(CCC(=O)NC(C)COc2cccc(C(=O)OCC)c2)N=N1	Z5363266561		0	1	6	3,1	7	2	11	6	0	0	58,38	371,44	89,35	0,49	4	2	0,109	0,007	0,003	0,151	0,022	0,007	0,711	0,081	0,008	0,632	0,455	0,099	0	0,007	0	0,098	0,02	0,003	0,132	0,075	0,033	0,007	1		5318
C#CCCC1(CCC(=O)N2CCn3c(cnc3C(F)F)C2)N=N1	Z5364729628		0	0	5	2,52	8	3	6	5	0	0	45,15	321,33	62,85	0,53	7	4	0,007	0,003	0,001	0,212	0,054	0,012	0,301	0,036	0,004	0,316	0,061	0,005	0,002	0,19	0,059	0,224	0,051	0,017	0,003	0,072	0,007	0,003	1		5319
C#CCCC1(CCC(=O)N2CC(N)C(c3cccc(F)c3)C2)N=N1	Z5369220623		0	1	4	2,43	6	3	6	6	0	1	51,44	328,39	71,05	0,54	11	4	0,154	0,238	0,258	0,233	0,162	0,038	0,622	0,177	0,311	0,525	0,664	0,144	0,101	0,132	0,003	0,035	0,013	0,051	0,054	0,032	0,014	0,017	1		5320
C#CCCC1(CCC(=O)N(C)Cc2cnn3c2CNCC3)N=N1	Z5369220626		0	1	6	1,3	7	3	7	5	0	1	50,23	314,39	74,88	0,53	1	13	0,001	0,001	0,001	0,003	0,005	0,005	0,029	0,002	0,002	0,003	0,005	0	0	0,259	0,821	0,186	0,018	0,056	0	0,056	0,077	0	1		5321
C#CCCC1(CCC(=O)N2CC3CC(C2)C(c2ccccc2)C3N)N=N1	Z5369220631		0	1	4	2,93	5	4	6	6	0	1	59,5	350,47	71,05	0,64	11	9	0,234	0,221	0,034	0,642	0,171	0,019	0,838	0,233	0,223	0,915	0,843	0,224	0,039	0,138	0,033	0,086	0,013	0,095	0,052	0,034	0,029	0,003	1		5322
C#CCCC1(CCC(=O)N2CCC(c3nnc4n3CCNC4)CC2)N=N1	Z5369220643		0	1	7	1,44	8	4	6	5	0	1	56,85	355,45	87,77	0,51	11	13	0	0	0,001	0,009	0,015	0,004	0,01	0,001	0,001	0,012	0	0	0	0,34	0,891	0,069	0,009	0,1	0	0,048	0,093	0,001	1		5323
C#CCCC1(CCC(=O)N2CCCC(c3cc(N4CCNCC4)[nH]n3)C2)N=N1	Z5369220644		0	2	6	1,88	8	4	7	5	0	1	63,04	383,5	88,98	0,58	11	7	0,037	0,005	0,005	0,029	0,046	0,023	0,23	0,032	0,021	0,11	0,019	0,002	0,004	0,262	0,946	0,053	0,013	0,014	0,001	0,033	0,25	0,004	1		5324
C#CCCC1(CCNC(=O)c2cccc(N3N=C(C(=O)O)C(CCO)C3=O)c2)N=N1	Z5369408344		0	3	7	1,17	10	3	10	6	1	0	58,71	411,42	144,02	0,51	12	3	0,069	0,089	0,019	0,675	0,064	0,019	0,619	0,069	0,043	0,453	0,437	0,074	0,105	0,006	0,005	0,043	0,099	0,007	0,06	0,03	0,073	0,039	1		5325
C#CCCC1(CCNC(=O)c2ccc(C3CCCCN3)cc2)N=N1	Z5371442644		0	2	4	3,2	5	3	7	6	0	1	54,65	324,43	65,85	0,54	12	9	0,042	0,005	0,026	0,191	0,069	0,015	0,883	0,043	0,028	0,723	0,111	0,039	0,011	0,03	0,893	0,024	0,008	0,002	0,02	0,04	0,044	0,003	1		5326
C#CCCC1(CCNC(=O)C(N)CN2CCCc3ccccc32)N=N1	Z5371442647		0	2	5	1,85	6	3	8	6	0	1	56,41	339,44	83,08	0,52	8	13	0,304	0,119	0,059	0,576	0,299	0,034	0,766	0,116	0,233	0,684	0,626	0,089	0,041	0,023	0,202	0,037	0,011	0,009	0,055	0,046	0,042	0,01	1		5327
C#CCCC1(CCNC(=O)c2cc(C3CCCN3)n[nH]2)N=N1	Z5371442651		0	3	5	1,53	7	3	7	5	0	1	47,14	300,37	94,53	0,5	5	13	0,054	0,019	0,011	0,019	0,011	0,055	0,578	0,015	0,032	0,152	0,028	0,009	0,032	0,018	0,398	0,042	0,01	0,005	0,004	0,038	0,096	0,004	1		5328
C#CCCC1(CCNC(=O)c2cn3cc(CN)ccc3n2)N=N1	Z5371442657		0	2	6	1,49	7	3	7	10	0	1	47,56	310,36	97,14	0,53	5	10	0,011	0,01	0,002	0,212	0,139	0,016	0,743	0,049	0,013	0,523	0,203	0,008	0,001	0,547	0,016	0,131	0,026	0,002	0	0,067	0,048	0,001	1		5329
C#CCCC1(CCNC(=O)C(N)Cc2nc[nH]c2Br)N=N1	Z5371442661		0	3	5	1,12	8	2	8	5	0	1	44,67	353,22	108,52	0,47	8	3	0,095	0,02	0,024	0,152	0,053	0,035	0,089	0,1	0,022	0,069	0,11	0,017	0,035	0,011	0,002	0,031	0,042	0,014	0,019	0,058	0,049	0,029	1		5330
C#CCCC1(CCNC(=O)c2n[nH]c3c2CCC(N)C3)N=N1	Z5371442663		0	3	5	0,92	7	3	6	5	0	1	47,14	300,37	108,52	0,53	5	3	0,005	0,003	0,006	0,01	0,006	0,02	0,215	0,002	0,012	0,106	0,076	0,002	0,011	0,147	0,083	0,061	0,015	0,202	0,003	0,057	0,021	0,006	1		5331
C#CCCC1(CCNC(=O)c2ccnc(N3CCCNCC3)c2)N=N1	Z5371442681		0	2	6	1,58	7	3	7	6	0	1	55,09	340,43	81,98	0,52	12	13	0,016	0,001	0,005	0,091	0,052	0,016	0,328	0,039	0,013	0,331	0,01	0,002	0,001	0,156	0,99	0,087	0,01	0,001	0	0,044	0,151	0,005	1		5332
C#CCCC1(CCNC(=O)C2(Oc3ccccc3)CCNCC2)N=N1	Z5371442683		0	2	5	2,27	6	3	8	6	0	1	55,45	340,43	75,08	0,52	8	4	0,454	0,025	0,009	0,129	0,069	0,059	0,865	0,144	0,02	0,944	0,511	0,035	0,001	0,015	0,503	0,045	0,011	0,002	0,151	0,055	0,029	0,017	1		5333
C#CCCC1(CCNC(=O)c2ccc3[nH]cc(C4CCNCC4)c3c2)N=N1	Z5371442685		0	3	4	3,33	6	4	7	10	0	1	59,93	363,47	81,64	0,51	12	1	0,45	0,243	0,022	0,546	0,468	0,099	0,904	0,5	0,176	0,831	0,539	0,212	0,047	0,221	0,315	0,042	0,025	0,001	0,003	0,052	0,077	0,136	1		5334
C#CCCC1(CCNC(=O)CCNOCc2ccccc2)N=N1	Z5371442689		0	2	5	2,18	6	2	11	6	0	0	50,59	314,39	75,08	0,53	8	4	0,133	0,009	0,015	0,156	0,034	0,014	0,536	0,164	0,02	0,352	0,551	0,057	0,006	0,003	0,021	0,069	0,049	0,043	0,119	0,035	0,03	0,029	1		5335
C#CCCC1(CCNC(=O)c2cn(CC3CNCCO3)nn2)N=N1	Z5371442690		0	2	8	-0,04	9	3	8	5	0	1	49,71	331,38	105,79	0,47	5	3	0	0,002	0,004	0,011	0,004	0,006	0,111	0,001	0,004	0,004	0,001	0,002	0	0,014	0,062	0,113	0,019	0,009	0,001	0,049	0,124	0,006	1		5336
C#CCCC1(CCNC(=O)C2CCc3ccccc3C2N)N=N1	Z5371442692		0	2	4	2,33	5	3	6	6	0	1	51,55	310,4	79,84	0,54	3	4	0,334	0,418	0,104	0,287	0,081	0,03	0,782	0,159	0,142	0,737	0,743	0,371	0,093	0,036	0,035	0,035	0,01	0,087	0,309	0,031	0,013	0,014	1		5337
C#CCCC1(CCNC(=O)c2nc(C(C)N)sc2C)N=N1	Z5371442696		0	2	6	2,17	7	2	7	5	0	1	46,51	305,41	92,73	0,57	5	13	0,189	0,02	0,005	0,239	0,022	0,011	0,224	0,075	0,015	0,307	0,324	0,037	0,003	0,011	0,003	0,017	0,013	0,004	0,02	0,053	0,016	0,056	1		5338
C#CCCC1(CCNC(=O)c2n[nH]cc2C2CCCNC2)N=N1	Z5371442699		0	3	5	1,57	7	3	7	5	0	1	50,23	314,39	94,53	0,48	5	13	0,013	0,005	0,005	0,007	0,012	0,025	0,486	0,004	0,015	0,174	0,013	0,005	0,013	0,064	0,749	0,082	0,011	0,01	0	0,053	0,048	0,006	1		5339
C#CCCC1(CCNC(=O)C2CCNC(c3ccccc3)C2)N=N1	Z5371442700		0	2	4	2,81	5	3	7	6	0	1	54,65	324,43	65,85	0,55	3	4	0,216	0,054	0,045	0,229	0,055	0,017	0,894	0,107	0,08	0,844	0,434	0,112	0,012	0,015	0,533	0,031	0,007	0,003	0,078	0,033	0,026	0,033	1		5340
C#CCCC1(CCNC(=O)c2cc3c(nc2C)NCCC3)N=N1	Z5371442702		0	2	5	2,44	6	3	6	6	0	0	50,22	311,39	78,74	0,54	5	4	0,089	0,004	0,005	0,248	0,059	0,024	0,702	0,028	0,019	0,763	0,085	0,009	0,01	0,156	0,684	0,02	0,012	0,006	0	0,046	0,064	0,024	1		5341
C#CCCC1(CCNC(=O)CCc2cnc3n2CCNC3)N=N1	Z5371442703		0	2	6	1	7	3	8	5	0	1	50,23	314,39	83,67	0,46	8	3	0,004	0,002	0,001	0,022	0,019	0,008	0,057	0,003	0,004	0,022	0,003	0,001	0	0,07	0,884	0,086	0,014	0,026	0	0,052	0,039	0,001	1		5342
C#CCCC1(CCNC(=O)c2cn(CCC3CCCCN3)nn2)N=N1	Z5371442704		0	2	7	1,51	8	3	9	5	0	1	55,09	343,44	96,56	0,47	5	7	0,005	0,004	0,007	0,013	0,011	0,013	0,351	0,001	0,014	0,017	0,005	0,002	0,001	0,006	0,297	0,07	0,014	0,001	0,002	0,047	0,117	0,001	1		5343
C#CCCC1(CCNC(=O)C2Cc3ccc(OC)nc3N2)N=N1	Z5371442705		0	2	6	1,51	7	3	7	6	0	0	47,93	313,36	87,97	0,54	3	13	0,216	0,01	0,007	0,245	0,018	0,01	0,432	0,019	0,009	0,448	0,202	0,005	0,016	0,165	0,072	0,013	0,019	0,01	0,003	0,042	0,048	0,026	1		5344
C#CCCC1(CCNC(=O)C2CCNC2c2ccccc2)N=N1	Z5371442706		0	2	4	2,42	5	3	7	6	0	1	51,55	310,4	65,85	0,52	3	4	0,054	0,015	0,02	0,079	0,013	0,014	0,707	0,052	0,019	0,621	0,145	0,044	0,003	0,005	0,433	0,044	0,006	0,01	0,063	0,034	0,012	0,009	1		5345
C#CCCC1(CCNC(=O)C2(c3ccccc3)CCCN2)N=N1	Z5371442709		0	2	4	2,35	5	3	7	6	0	1	51,55	310,4	65,85	0,55	8	4	0,171	0,013	0,008	0,061	0,025	0,039	0,759	0,041	0,015	0,67	0,209	0,045	0,001	0,011	0,386	0,043	0,006	0,003	0,231	0,032	0,046	0,007	1		5346
C#CCCC1(CCNC(=O)c2ccc3c(c2)CCC(N)C(=O)N3)N=N1	Z5371442710		0	3	5	1,59	7	3	6	6	0	1	52,79	339,4	108,94	0,51	12	13	0,048	0,012	0,007	0,232	0,062	0,009	0,488	0,016	0,047	0,326	0,198	0,021	0,059	0,148	0,004	0,01	0,014	0,026	0,01	0,041	0,124	0,002	1		5347
C#CCCC1(CCNC(=O)c2csc(CC3CCNC3)n2)N=N1	Z5371442715		0	2	6	1,99	7	3	8	5	0	1	51,36	331,45	78,74	0,48	5	13	0,122	0,007	0,003	0,191	0,011	0,007	0,619	0,055	0,012	0,498	0,077	0,029	0,002	0,024	0,322	0,077	0,015	0,001	0,004	0,058	0,07	0,012	1		5348
C#CCCC1(CCNC(=O)C2CC(Cc3ccccc3)CN2)N=N1	Z5371442719		0	2	4	2,29	5	3	8	6	0	1	54,65	324,43	65,85	0,52	3	4	0,146	0,027	0,025	0,238	0,03	0,007	0,878	0,054	0,044	0,823	0,39	0,063	0,018	0,007	0,461	0,064	0,007	0,001	0,095	0,041	0,017	0,012	1		5349
C#CCCC1(CCNC(=O)CCC2Cc3ccccc3CN2)N=N1	Z5371442720		0	2	4	2,56	5	3	8	6	0	1	54,65	324,43	65,85	0,49	8	4	0,168	0,034	0,019	0,259	0,048	0,01	0,866	0,04	0,129	0,664	0,38	0,049	0,011	0,037	0,576	0,05	0,01	0,007	0,032	0,036	0,025	0,016	1		5350
C#CCCC1(CCNC(=O)C(N)CCc2ccncc2)N=N1	Z5371442723		0	2	5	1,42	6	2	9	6	0	1	48,46	299,38	92,73	0,58	8	13	0,015	0,011	0,015	0,061	0,02	0,006	0,281	0,01	0,011	0,109	0,043	0,026	0,01	0,096	0,028	0,105	0,014	0,004	0,05	0,045	0,05	0,002	1		5351
C#CCCC1(CCNC(=O)c2sc(C(C)N)nc2C)N=N1	Z5371442725		0	2	6	2,17	7	2	7	5	0	1	46,51	305,41	92,73	0,65	5	13	0,079	0,007	0,004	0,13	0,013	0,008	0,122	0,028	0,007	0,158	0,157	0,013	0,001	0,012	0,004	0,015	0,011	0,004	0,01	0,05	0,018	0,023	1		5352
C#CCCC1(CCNC(=O)C2CC(c3ccccc3)CN2)N=N1	Z5371442728		0	2	4	2,21	5	3	7	6	0	1	51,55	310,4	65,85	0,51	3	4	0,14	0,023	0,027	0,134	0,024	0,008	0,837	0,062	0,039	0,712	0,254	0,079	0,023	0,012	0,442	0,052	0,007	0,002	0,106	0,036	0,016	0,022	1		5353
C#CCCC1(CCNC(=O)C[C@@H]2Cc3ccccc3CN2)N=N1	Z5371442733		0	2	4	2,17	5	3	7	6	0	1	51,55	310,4	65,85	0,52	8	4	0,136	0,03	0,016	0,141	0,022	0,009	0,796	0,024	0,083	0,582	0,273	0,039	0,011	0,037	0,477	0,056	0,009	0,015	0,031	0,034	0,016	0,018	1		5354
C#CCCC1(CCNC(=O)C2CCCc3sc(N)nc32)N=N1	Z5371442734		0	2	6	2,23	7	3	6	5	0	0	48,27	317,42	92,73	0,52	3	13	0,165	0,028	0,011	0,333	0,054	0,014	0,389	0,077	0,028	0,567	0,233	0,039	0,004	0,073	0,037	0,011	0,026	0,052	0,099	0,043	0,069	0,074	1		5355
C#CCCC1(CCNC(=O)C[C@H](N)COCc2ccccc2)N=N1	Z5371442738		0	2	5	2	6	2	11	6	0	1	53,69	328,42	89,07	0,51	8	13	0,031	0,011	0,025	0,182	0,03	0,009	0,492	0,051	0,027	0,196	0,432	0,046	0,003	0,018	0,012	0,091	0,016	0,045	0,126	0,05	0,024	0,006	1		5356
C#CCCC1(CCNC(=O)[C@@H](N)Cc2cn(Cc3ccccc3)cn2)N=N1	Z5371442741		0	2	6	1,88	7	3	10	11	0	1	58,61	364,45	97,66	0,47	8	10	0,142	0,011	0,03	0,258	0,09	0,02	0,467	0,065	0,033	0,469	0,444	0,016	0,004	0,031	0,002	0,212	0,04	0,004	0,015	0,084	0,032	0,003	1		5357
C#CCCC1(CCC(=O)N2CCn3ccc(C(=O)O)c3C2)N=N1	Z5376086747		0	1	5	1,88	7	3	6	5	1	0	46,97	314,35	87,26	0,59	7	13	0,023	0,021	0,004	0,16	0,156	0,029	0,256	0,03	0,046	0,131	0,056	0,009	0,016	0,249	0,001	0,192	0,044	0,084	0,002	0,068	0,02	0,027	1		5358
C#CCCC1(CCC(=O)N2CCCC2c2[nH]nnc2C(=O)O)N=N1	Z5376086753		0	2	6	1,52	9	3	7	5	1	0	47,41	330,35	123,9	0,54	0	3	0,018	0,032	0,012	0,122	0,095	0,092	0,149	0,027	0,054	0,057	0,049	0,013	0,052	0,049	0,001	0,091	0,093	0,105	0,003	0,04	0,049	0,005	1		5359
C#CCCC1(CCC(=O)NC(Cc2[nH]cnc2C)C(=O)O)N=N1	Z5376086754		0	3	5	1,19	8	2	9	5	1	0	46,98	317,35	119,8	0,48	4	3	0,1	0,009	0,007	0,258	0,042	0,02	0,092	0,044	0,021	0,082	0,104	0,016	0,027	0,009	0	0,043	0,087	0,032	0,004	0,055	0,026	0,005	1		5360
C#CCCC1(CCC(=O)Nc2c[nH]c(=O)c(C(=O)O)c2)N=N1	Z5376086762	PC-V029-F	0	3	5	1,37	8	2	7	6	1	0	41,58	302,29	123,98	0,52	10	3	0,021	0,015	0,01	0,15	0,136	0,047	0,215	0,029	0,07	0,12	0,019	0,005	0,207	0,405	0	0,059	0,094	0,048	0,003	0,059	0,023	0,03	1		5361
C#CCCC1(CCC(=O)N2CCC(c3cc(C(=O)O)n[nH]3)CC2)N=N1	Z5376086763		0	2	5	2,17	8	3	7	5	1	0	51,83	343,39	111,01	0,53	11	7	0,169	0,17	0,039	0,139	0,185	0,062	0,388	0,116	0,184	0,215	0,137	0,098	0,168	0,115	0,001	0,078	0,099	0,038	0,004	0,047	0,035	0,049	1		5362
C#CCCC1(CCC(=O)N2CCCCC2c2ocnc2C(=O)O)N=N1	Z5376086765		0	1	6	2,78	8	3	7	5	1	0	50,86	344,37	108,36	0,57	0	4	0,011	0,009	0,009	0,065	0,083	0,035	0,088	0,036	0,027	0,087	0,017	0,021	0,016	0,017	0,006	0,081	0,056	0,042	0,004	0,053	0,03	0,002	1		5363
C#CCCC1(CCC(=O)NCc2nnc3n2CC(C(=O)O)C3)N=N1	Z5376086769		0	2	7	0,51	9	3	8	5	1	0	47,41	330,35	121,83	0,57	6	3	0,002	0,005	0,005	0,208	0,029	0,035	0,044	0,003	0,02	0,052	0,009	0,003	0,01	0,034	0	0,108	0,063	0,048	0,001	0,057	0,014	0,006	1		5364
C#CCCC1(CCC(=O)Nc2ccc3c(c2)c(C(=O)O)nn3C2CCCCO2)N=N1	Z5376086771		0	2	7	3,73	9	4	8	10	1	0	61	409,45	118,17	0,51	10	8	0,565	0,321	0,073	0,648	0,533	0,04	0,713	0,685	0,35	0,66	0,53	0,48	0,177	0,106	0	0,048	0,113	0,008	0,068	0,054	0,129	0,215	1		5365
C#CCCC1(CCC(=O)NCC2(c3cccc(C(=O)O)c3)CC2)N=N1	Z5376086774		0	2	4	2,89	6	3	9	6	1	0	53,15	339,4	91,12	0,51	6	4	0,564	0,252	0,159	0,357	0,255	0,227	0,764	0,378	0,391	0,591	0,758	0,284	0,265	0,059	0,001	0,088	0,063	0,002	0,062	0,053	0,049	0,047	1		5366
C#CCCC1(CCC(=O)NC2(c3nccc(C(=O)O)n3)CC2)N=N1	Z5376086777		0	2	6	1,64	8	3	8	6	1	0	47,4	327,34	116,9	0,6	4	13	0,119	0,093	0,022	0,217	0,116	0,068	0,167	0,268	0,141	0,151	0,119	0,067	0,068	0,021	0,001	0,041	0,069	0,005	0,05	0,049	0,039	0,076	1		5367
C#CCCC1(CCC(=O)NCc2cn([C@H]3C[C@H](C(=O)O)C3)nn2)N=N1	Z5376086778		0	2	7	1,29	9	3	9	5	1	0	50,5	344,38	121,83	0,59	6	3	0,004	0,006	0,009	0,035	0,016	0,02	0,053	0,002	0,01	0,032	0,021	0,002	0,004	0,016	0	0,134	0,063	0,061	0,002	0,048	0,024	0,081	1		5368
C#CCCC1(CCC(=O)N2CCCC(c3c[nH]nc3C(=O)O)C2)N=N1	Z5376086779		0	2	5	2,17	8	3	7	5	1	0	51,83	343,39	111,01	0,65	11	7	0,111	0,11	0,027	0,097	0,167	0,088	0,307	0,06	0,176	0,136	0,1	0,051	0,144	0,103	0,001	0,147	0,118	0,074	0,001	0,047	0,026	0,016	1		5369
C#CCCC1(CCC(=O)NCc2nnc(CC(=O)O)[nH]2)N=N1	Z5376086780		0	3	6	0,4	9	2	9	5	1	0	42,55	304,31	132,69	0,58	6	3	0,008	0,005	0,006	0,117	0,023	0,037	0,059	0,012	0,021	0,041	0,017	0,004	0,039	0,006	0	0,053	0,078	0,024	0,001	0,045	0,018	0,004	1		5370
C#CCCC1(CCC(=O)N2CCCC(c3nc(C(=O)O)cs3)C2)N=N1	Z5376086784		0	1	6	2,9	8	3	7	5	1	0	52,96	360,44	95,22	0,55	11	2	0,413	0,139	0,013	0,479	0,231	0,024	0,613	0,35	0,121	0,68	0,347	0,251	0,02	0,062	0,001	0,052	0,069	0,008	0,008	0,051	0,049	0,028	1		5371
C#CCCC1(CCC(=O)N2CCC(c3ocnc3C(=O)O)CC2)N=N1	Z5376086789		0	1	6	2,43	8	3	7	5	1	0	50,86	344,37	108,36	0,55	11	7	0,005	0,005	0,009	0,043	0,067	0,018	0,049	0,021	0,02	0,063	0,009	0,014	0,011	0,024	0,003	0,093	0,047	0,052	0,002	0,061	0,014	0,015	1		5372
C#CCCC1(CCC(=O)NCCc2nc3ncc(C(=O)O)cn3n2)N=N1	Z5376086794		0	2	8	0,84	10	3	9	10	1	0	49,6	355,36	134,2	0,54	6	10	0,086	0,076	0,005	0,494	0,218	0,019	0,343	0,146	0,079	0,18	0,179	0,033	0,007	0,071	0	0,034	0,123	0,008	0,001	0,049	0,049	0,023	1		5373
C#CCCC1(CCC(=O)N2CCCC2Cn2cc(C(=O)O)nn2)N=N1	Z5376086801		0	1	7	1,32	9	3	8	5	1	0	50,5	344,38	113,04	0,62	0	3	0,005	0,026	0,012	0,072	0,052	0,025	0,166	0,007	0,034	0,039	0,017	0,009	0,004	0,043	0,003	0,148	0,08	0,02	0,002	0,043	0,055	0,003	1		5374
C#CCCC1(CCC(=O)NC(CN2CCc3ccccc32)C(=O)O)N=N1	Z5376086802		0	2	5	1,97	7	3	9	6	1	0	54,92	354,41	94,36	0,5	4	7	0,464	0,152	0,032	0,663	0,336	0,066	0,714	0,212	0,359	0,586	0,7	0,089	0,3	0,023	0,003	0,096	0,025	0,011	0,024	0,061	0,026	0,019	1		5375
C#CCCC1(CCC(=O)N2CCC(c3nc(CC(=O)O)cs3)CC2)N=N1	Z5376086803		0	1	6	2,83	8	3	8	5	1	0	56,06	374,47	95,22	0,55	11	2	0,141	0,015	0,004	0,277	0,097	0,004	0,29	0,084	0,011	0,358	0,118	0,078	0,003	0,087	0	0,092	0,04	0,015	0,002	0,06	0,031	0,018	1		5376
C#CCCC1(CCC(=O)N2CCCC(c3ocnc3C(=O)O)C2)N=N1	Z5376086809		0	1	6	2,43	8	3	7	5	1	0	50,86	344,37	108,36	0,56	11	7	0,01	0,01	0,01	0,051	0,059	0,034	0,089	0,017	0,038	0,073	0,016	0,016	0,016	0,027	0,004	0,087	0,056	0,044	0,003	0,055	0,029	0,005	1		5377
C#CCCC1(CCC(=O)Nc2cccc3c2CC(C(=O)O)C3)N=N1	Z5376086820		0	2	4	2,78	6	3	7	6	1	0	50,06	325,37	91,12	0,53	2	4	0,635	0,238	0,034	0,558	0,288	0,078	0,643	0,351	0,325	0,573	0,748	0,216	0,644	0,059	0	0,028	0,04	0,05	0,058	0,055	0,01	0,035	1		5378
C#CCCC1(CCC(=O)N(Cc2ccc(C(=O)O)cc2)C2CC2)N=N1	Z5376086821		0	1	4	3,23	6	3	9	6	1	0	53,15	339,4	82,33	0,47	1	2	0,234	0,115	0,13	0,467	0,199	0,035	0,641	0,275	0,118	0,581	0,595	0,225	0,128	0,036	0,001	0,075	0,041	0,005	0,122	0,069	0,058	0,027	1		5379
C#CCCC1(CCC(=O)N2CCN(c3nc(C(=O)O)cs3)CC2)N=N1	Z5376086827		0	1	7	1,85	9	3	7	5	1	0	51,64	361,43	98,46	0,55	7	7	0,35	0,039	0,005	0,505	0,229	0,007	0,4	0,358	0,053	0,414	0,28	0,104	0,016	0,034	0,021	0,044	0,072	0,004	0,03	0,055	0,045	0,163	1		5380
C#CCCC1(CCC(=O)NCc2ncc(C(=O)O)n2C)N=N1	Z5376396442		0	2	6	1,09	8	2	8	5	1	0	43,88	303,32	108,94	0,54	6	3	0,002	0,006	0,003	0,126	0,057	0,043	0,049	0,014	0,014	0,04	0,004	0,002	0,007	0,026	0,002	0,148	0,05	0,021	0,001	0,061	0,005	0,004	1		5381
C#CCCC1(CCC(=O)NC2CNCc3nccn3C2)N=N1	Z5376399833		0	2	6	0,83	7	3	6	5	0	1	47,14	300,37	83,67	0,5	9	3	0	0	0	0,003	0,002	0,004	0,02	0	0,001	0,005	0	0	0	0,169	0,574	0,201	0,011	0,068	0	0,069	0,057	0	1		5382
C#CCCC1(CCC(=O)NC2CNC(c3ccc(Br)cc3)C2)N=N1	Z5376399837		0	2	4	3,32	6	3	7	6	0	1	53,93	389,3	65,85	0,55	9	9	0,301	0,077	0,088	0,36	0,058	0,022	0,805	0,364	0,137	0,461	0,513	0,252	0,19	0,013	0,152	0,012	0,016	0,004	0,072	0,044	0,089	0,253	1		5383
